ATM ID,Target
1RDWABN02,1
1RDWABN02,1
1CRHGJAN03,0
1CRHGJAN03,0
1CRHGJAN03,0
1CRMHMU31,1
1CRMHMU31,0
1CRMHMU31,0
1CRMHMU64,1
1CRMHMU64,1
1CRMHMU64,1
1FDHOG09,0
1FDHOG09,0
1FDHOG09,0
1CRMHTH09,0
1CRMHTH09,0
1CRMHTH09,0
1CRUPKN04,0
1CRUPKN04,0
1CRUPKN04,0
1FNJAI43,0
1FNJAI43,0
1FNJAI43,1
1FWMLD03,0
1FWMLD03,0
1FWMLD03,0
1RDDKAN12,0
1RDDKAN12,0
1RDDKAN12,0
1CRRJSK02,0
1CRRJSK02,0
1CRRJSK02,0
1FDJAI72,0
1FDJAI72,0
1FDJAI72,0
1RDDVAR02,0
1RDDVAR02,0
1RDDVAR02,0
1CRRJJP24,1
1CRRJJP24,1
1CRRJJP24,0
1FDBOM175,0
1FDBOM175,0
1FDBOM175,0
1FDMRD19,1
1FDMRD19,0
1FDMRD19,0
1RDWLUC42,0
1RDWLUC42,0
1RDWLUC42,0
1CRMHTH41,0
1CRMHTH41,1
1CRMHTH41,1
1FDBOM105,1
1FDBOM105,0
1FDBOM105,0
1FNRAE01,0
1FNRAE01,0
1FNRAE01,0
1FNUDP55,0
1FNUDP55,0
1FNUDP55,0
1FDJAI67,0
1FDJAI67,0
1FDJAI67,0
1RDWBBN01,0
1RDWBBN01,0
1RDWBBN01,0
1RDWFZB05,0
1RDWFZB05,0
1RDWFZB05,0
1FNSIK12,0
1FNSIK12,0
1FNSIK12,0
1FNUDP48,0
1FNUDP48,0
1FNUDP48,0
1RDWBOM51,1
1RDWBOM51,1
1RDWBOM51,0
1RDWJAI29,1
1RDWJAI29,1
1RDWJAI29,1
1RDWAHM58,0
1RDWAHM58,1
1RDWAHM58,1
1FNAMT10,0
1FNAMT10,0
1FNAMT10,0
1RDWMDR01,0
1RDWMDR01,0
1RDWMDR01,0
1FDBOM377,0
1FDBOM377,0
1FDBOM377,0
1FWTNA02,0
1FWTNA02,1
1FWTNA02,1
1FDDAR03,0
1FDDAR03,0
1FDDAR03,0
1RDNKOL27,0
1RDNKOL27,1
1RDNKOL27,1
1RDWFZB11,0
1RDWFZB11,0
1RDWFZB11,0
1FNTNK08,1
1FNTNK08,1
1FNTNK08,1
1RDDBST01,0
1RDDBST01,0
1RDDBST01,0
1RDNJDP09,1
1RDNJDP09,0
1RDNJDP09,0
1CRASKR01,0
1CRASKR01,0
1CRASKR01,0
1CRRJSK04,1
1CRRJSK04,1
1CRRJSK04,1
1FDMEH28,1
1FDMEH28,1
1FDMEH28,0
1FNHAO04,0
1FNHAO04,0
1FNHAO04,0
1RDNAHM13,0
1RDNAHM13,0
1RDNAHM13,0
1FNCHU03,0
1FNCHU03,0
1FNCHU03,0
1RDDMUM33,0
1RDDMUM33,0
1RDDMUM33,0
1RDWVAR24,0
1RDWVAR24,1
1RDWVAR24,1
1FDFTP47,1
1FDFTP47,1
1FDFTP47,1
1RDNSIK01,0
1RDNSIK01,0
1RDNSIK01,1
1CRUPAB02,0
1CRUPAB02,0
1CRUPAB02,0
1RDDKAN07,0
1RDDKAN07,0
1RDDKAN07,0
1RDNAHM32,0
1RDNAHM32,0
1RDNAHM32,0
1CRMHMU66,0
1CRMHMU66,0
1CRMHMU66,0
1CRRJJP18,1
1CRRJJP18,1
1CRRJJP18,1
1RDWJNP05,0
1RDWJNP05,0
1RDWJNP05,0
1FDESK01,0
1FDESK01,0
1FDESK01,1
1FNBHR08,0
1FNBHR08,0
1FNBHR08,0
1FNAMT33,0
1FNAMT33,0
1FNAMT33,0
1FNLUC93,0
1FNLUC93,0
1FNLUC93,0
1RDNKOL45,0
1RDNKOL45,0
1RDNKOL45,0
1FDBOM331,0
1FDBOM331,0
1FDBOM331,0
1FDALD130,0
1FDALD130,0
1FDALD130,0
1FDSMD21,0
1FDSMD21,0
1FDSMD21,0
1RDDMUM49,0
1RDDMUM49,0
1RDDMUM49,0
1FDPSS10,0
1FDPSS10,0
1FDPSS10,0
1FNJPG03,0
1FNJPG03,0
1FNJPG03,0
1CRGJAH48,0
1CRGJAH48,0
1CRGJAH48,1
1FNKAN126,0
1FNKAN126,0
1FNKAN126,0
1FNPLI11,1
1FNPLI11,0
1FNPLI11,0
1RDNMEH02,0
1RDNMEH02,0
1RDNMEH02,0
1RDWTNK03,0
1RDWTNK03,0
1RDWTNK03,0
1FNBHL16,0
1FNBHL16,0
1FNBHL16,1
1FNBHT19,1
1FNBHT19,0
1FNBHT19,0
1FDMHB02,1
1FDMHB02,1
1FDMHB02,0
1RDWJAI37,0
1RDWJAI37,0
1RDWJAI37,0
1CRGJAH10,0
1CRGJAH10,0
1CRGJAH10,0
1RDWMEH17,0
1RDWMEH17,0
1RDWMEH17,0
1FDFZB35,0
1FDFZB35,1
1FDFZB35,1
1FNAMT17,1
1FNAMT17,1
1FNAMT17,0
1FNBHL13,0
1FNBHL13,0
1FNBHL13,0
1RDNKOL30,0
1RDNKOL30,0
1RDNKOL30,0
1CRMHMU05,0
1CRMHMU05,1
1CRMHMU05,1
1FNALD132,1
1FNALD132,1
1FNALD132,1
1FNFTP05,1
1FNFTP05,1
1FNFTP05,0
1FNFZB24,0
1FNFZB24,0
1FNFZB24,0
1FNJDP63,0
1FNJDP63,0
1FNJDP63,0
1RDDGKP02,1
1RDDGKP02,0
1RDDGKP02,0
1CRRJJP21,1
1CRRJJP21,0
1CRRJJP21,0
1FDKHD25,0
1FDKHD25,0
1FDKHD25,0
1FDHOW03,0
1FDHOW03,1
1FDHOW03,1
1FNKAN149,0
1FNKAN149,0
1FNKAN149,0
1FNKOL204,0
1FNKOL204,0
1FNKOL204,0
1FNMIR06,0
1FNMIR06,0
1FNMIR06,0
1FNSUL37,1
1FNSUL37,0
1FNSUL37,0
1RDDMUM96,0
1RDDMUM96,0
1RDDMUM96,0
1RDNVAR14,1
1RDNVAR14,0
1RDNVAR14,0
1CRGJAH01,0
1CRGJAH01,0
1CRGJAH01,0
1FDSRO05,0
1FDSRO05,1
1FDSRO05,1
1FNDAU08,1
1FNDAU08,1
1FNDAU08,1
1FNUDP42,0
1FNUDP42,1
1FNUDP42,1
2CRGJPT03,0
2CRGJPT03,0
2CRGJPT03,0
2CRMHMU83,0
2CRMHMU83,0
2CRMHMU83,0
2CRWBKL12,0
2CRWBKL12,0
2CRWBKL12,0
3CRGJJM01,1
3CRGJJM01,1
3CRGJJM01,0
3CRRJNG03,1
3CRRJNG03,0
3CRRJNG03,0
1CRASEI01,0
1CRASEI01,0
1CRASEI01,0
1CRGJAH03,0
1CRGJAH03,0
1CRGJAH03,0
1CRGJAH06,1
1CRGJAH06,0
1CRGJAH06,0
1CRGJAH11,0
1CRGJAH11,0
1CRGJAH11,0
1CRGJAH14,1
1CRGJAH14,1
1CRGJAH14,0
1CRGJAH15,0
1CRGJAH15,0
1CRGJAH15,0
1CRGJAH16,0
1CRGJAH16,0
1CRGJAH16,0
1CRGJAH19,0
1CRGJAH19,1
1CRGJAH19,1
1CRGJAH25,1
1CRGJAH25,1
1CRGJAH25,0
1CRGJAH32,1
1CRGJAH32,0
1CRGJAH32,0
1CRGJAH30,0
1CRGJAH30,0
1CRGJAH30,0
1CRGJAH28,0
1CRGJAH28,0
1CRGJAH28,0
1CRGJAH31,0
1CRGJAH31,0
1CRGJAH31,1
1CRGJAH39,0
1CRGJAH39,0
1CRGJAH39,0
1CRGJAH40,0
1CRGJAH40,0
1CRGJAH40,0
1CRGJAH44,0
1CRGJAH44,0
1CRGJAH44,0
1CRGJAH45,0
1CRGJAH45,0
1CRGJAH45,0
1CRGJAN16,0
1CRGJAN16,0
1CRGJAN16,0
1CRGJBK02,0
1CRGJBK02,1
1CRGJBK02,1
1CRGJBT01,1
1CRGJBT01,1
1CRGJBT01,0
1CRGJBV02,0
1CRGJBV02,0
1CRGJBV02,0
1CRGJJM01,1
1CRGJJM01,0
1CRGJJM01,0
1CRGJKH01,1
1CRGJKH01,1
1CRGJKH01,1
1CRMHMU08,0
1CRMHMU08,0
1CRMHMU08,0
1CRMHMU15,0
1CRMHMU15,0
1CRMHMU15,0
1CRMHMU17,0
1CRMHMU17,0
1CRMHMU17,0
1CRMHMU24,1
1CRMHMU24,1
1CRMHMU24,0
1CRMHMU27,0
1CRMHMU27,0
1CRMHMU27,0
1CRMHMU32,0
1CRMHMU32,0
1CRMHMU32,0
1CRMHMU33,0
1CRMHMU33,0
1CRMHMU33,1
1CRMHMU42,0
1CRMHMU42,0
1CRMHMU42,0
1CRMHMU44,0
1CRMHMU44,0
1CRMHMU44,0
1CRMHMU49,1
1CRMHMU49,1
1CRMHMU49,1
1CRMHMU56,0
1CRMHMU56,0
1CRMHMU56,0
1CRMHMU71,0
1CRMHMU71,0
1CRMHMU71,0
1CRMHMU79,1
1CRMHMU79,1
1CRMHMU79,1
1CRMHMU82,0
1CRMHMU82,0
1CRMHMU82,0
1CRMHTH01,0
1CRMHTH01,0
1CRMHTH01,0
1CRMHTH03,0
1CRMHTH03,0
1CRMHTH03,0
1CRMHTH07,0
1CRMHTH07,0
1CRMHTH07,1
1CRMHTH08,1
1CRMHTH08,0
1CRMHTH08,0
1CRMHTH12,0
1CRMHTH12,0
1CRMHTH12,0
1CRMHTH11,0
1CRMHTH11,0
1CRMHTH11,0
1CRMHTH17,0
1CRMHTH17,0
1CRMHTH17,0
1CRMHTH20,0
1CRMHTH20,0
1CRMHTH20,0
1CRMHTH19,0
1CRMHTH19,0
1CRMHTH19,0
1CRMHTH24,0
1CRMHTH24,0
1CRMHTH24,0
1CRMHTH37,0
1CRMHTH37,0
1CRMHTH37,0
1CRMHTH44,0
1CRMHTH44,0
1CRMHTH44,0
1CRMLWK01,0
1CRMLWK01,0
1CRMLWK01,1
1CRRJAJ04,0
1CRRJAJ04,0
1CRRJAJ04,0
1CRRJAL03,0
1CRRJAL03,1
1CRRJAL03,1
1CRRJBM04,0
1CRRJBM04,0
1CRRJBM04,0
1CRRJBU02,1
1CRRJBU02,0
1CRRJBU02,0
1CRRJCH03,0
1CRRJCH03,1
1CRRJCH03,1
1CRRJCU01,0
1CRRJCU01,0
1CRRJCU01,0
1CRRJDA01,0
1CRRJDA01,0
1CRRJDA01,0
1CRRJGA01,0
1CRRJGA01,0
1CRRJGA01,0
1CRRJHG02,0
1CRRJHG02,0
1CRRJHG02,0
1CRRJJL01,0
1CRRJJL01,0
1CRRJJL01,0
1CRRJJP06,1
1CRRJJP06,1
1CRRJJP06,1
1CRRJJP09,0
1CRRJJP09,0
1CRRJJP09,0
1CRRJJP15,1
1CRRJJP15,1
1CRRJJP15,1
1CRRJJP20,0
1CRRJJP20,0
1CRRJJP20,0
1CRRJJP22,1
1CRRJJP22,0
1CRRJJP22,0
1CRRJJP27,0
1CRRJJP27,0
1CRRJJP27,0
1CRRJJP37,0
1CRRJJP37,0
1CRRJJP37,0
1CRRJJS01,1
1CRRJJS01,1
1CRRJJS01,1
1CRRJPA05,1
1CRRJPA05,0
1CRRJPA05,0
1CRRJSK01,0
1CRRJSK01,0
1CRRJSK01,0
1CRRJUD04,0
1CRRJUD04,0
1CRRJUD04,0
1CRUPFZ01,0
1CRUPFZ01,0
1CRUPFZ01,0
1CRUPMZ01,1
1CRUPMZ01,1
1CRUPMZ01,0
1CRUPSU01,0
1CRUPSU01,0
1CRUPSU01,0
1CRWBKL03,0
1CRWBKL03,0
1CRWBKL03,1
1CRWBKL04,0
1CRWBKL04,0
1CRWBKL04,0
1CRWBKL17,0
1CRWBKL17,0
1CRWBKL17,0
1CRWBPN01,0
1CRWBPN01,0
1CRWBPN01,0
1FDJHU17,0
1FDJHU17,0
1FDJHU17,0
1RDNAHM09,0
1RDNAHM09,0
1RDNAHM09,0
3CRUPGR01,0
3CRUPGR01,0
3CRUPGR01,0
1CRGJAH20,0
1CRGJAH20,0
1CRGJAH20,0
1CRWBHG501,1
1CRWBHG501,1
1CRWBHG501,1
1FDBDN19,1
1FDBDN19,1
1FDBDN19,1
1FNJUN11,0
1FNJUN11,0
1FNJUN11,0
1FNMRD18,0
1FNMRD18,0
1FNMRD18,0
1RDNKAN15,0
1RDNKAN15,0
1RDNKAN15,0
1RDWJAI31,1
1RDWJAI31,0
1RDWJAI31,1
1RDWLUC54,0
1RDWLUC54,1
1RDWLUC54,1
1FDBOM182,0
1FDBOM182,0
1FDBOM182,0
1FDKAN169,0
1FDKAN169,1
1FDKAN169,1
1FDSKN03,0
1FDSKN03,0
1FDSKN03,0
1FNJAI91,0
1FNJAI91,0
1FNJAI91,1
1RDWKUS01,0
1RDWKUS01,0
1RDWKUS01,0
1FDANA65,0
1FDANA65,0
1FDANA65,0
1FDKOT28,0
1FDKOT28,0
1FDKOT28,0
1FNKAN68,1
1FNKAN68,0
1FNKAN68,0
1FNNOR01,0
1FNNOR01,0
1FNNOR01,0
1RDDKOL13,0
1RDDKOL13,0
1RDDKOL13,0
1RDNKOL33,0
1RDNKOL33,0
1RDNKOL33,0
1RDNUDP06,0
1RDNUDP06,0
1RDNUDP06,0
1DBA09736,0
1DBA09736,1
1DBA09736,1
1FDBNK19,1
1FDBNK19,1
1FDBNK19,0
1FNSMD14,0
1FNSMD14,0
1FNSMD14,0
1RDNAHM59,0
1RDNAHM59,0
1RDNAHM59,0
1CRRJBL03,1
1CRRJBL03,1
1CRRJBL03,1
3CRRJHG03,0
3CRRJHG03,1
3CRRJHG03,1
1CRMHMU511,0
1CRMHMU511,0
1CRMHMU511,0
1FDBDN21,0
1FDBDN21,0
1FDBDN21,1
1FNALD36,0
1FNALD36,0
1FNALD36,0
1FNBHL08,0
1FNBHL08,0
1FNBHL08,0
1FNGAN02,0
1FNGAN02,0
1FNGAN02,0
1FNKOL115,0
1FNKOL115,0
1FNKOL115,0
1FNKOL137,0
1FNKOL137,0
1FNKOL137,0
1FNNOR04,1
1FNNOR04,0
1FNNOR04,1
1FDABN41,1
1FDABN41,0
1FDABN41,0
1FDAJM48,0
1FDAJM48,0
1FDAJM48,0
1FNAHM83,0
1FNAHM83,0
1FNAHM83,0
1FNFZB43,0
1FNFZB43,0
1FNFZB43,0
1FNJAI61,0
1FNJAI61,0
1FNJAI61,0
1CRMHMU58,0
1CRMHMU58,0
1CRMHMU58,0
1FDGKP11,0
1FDGKP11,0
1FDGKP11,0
1FNABN32,0
1FNABN32,0
1FNABN32,0
1FNBBN12,0
1FNBBN12,0
1FNBBN12,0
1FNHOG11,0
1FNHOG11,0
1FNHOG11,0
1FNRSM02,1
1FNRSM02,1
1FNRSM02,0
1FWKOL234,0
1FWKOL234,0
1FWKOL234,0
1CRHGJMB01,0
1CRHGJMB01,0
1CRHGJMB01,0
1CRHUPVA13,0
1CRHUPVA13,0
1CRHUPVA13,0
1FDBOM151,0
1FDBOM151,0
1FDBOM151,1
1FNABN19,0
1FNABN19,0
1FNABN19,0
1CRHRJAJ01,0
1CRHRJAJ01,0
1CRHRJAJ01,0
1FDBDN18,0
1FDBDN18,0
1FDBDN18,0
1FDBOM355,1
1FDBOM355,1
1FDBOM355,0
1FNJAI115,1
1FNJAI115,1
1FNJAI115,1
1FNKOL138,0
1FNKOL138,0
1FNKOL138,0
1FNKSH04,0
1FNKSH04,0
1FNKSH04,0
1FNPLI04,1
1FNPLI04,0
1FNPLI04,0
1RDNALD09,1
1RDNALD09,1
1RDNALD09,1
1CRHUPAL05,0
1CRHUPAL05,0
1CRHUPAL05,0
1CRRJJP12,1
1CRRJJP12,0
1CRRJJP12,0
1FNABN33,0
1FNABN33,0
1FNABN33,0
1FNALD38,0
1FNALD38,0
1FNALD38,0
1FNKAN113,0
1FNKAN113,0
1FNKAN113,0
1FNRBL27,0
1FNRBL27,0
1FNRBL27,0
1RDNKOL22,1
1RDNKOL22,0
1RDNKOL22,0
1RDWPTP05,0
1RDWPTP05,0
1RDWPTP05,0
1FDAHM91,0
1FDAHM91,0
1FDAHM91,0
1FDRGH19,0
1FDRGH19,0
1FDRGH19,0
1FNJAI118,0
1FNJAI118,0
1FNJAI118,0
1FNMIR13,0
1FNMIR13,0
1FNMIR13,0
1FNMRD09,0
1FNMRD09,0
1FNMRD09,0
1RDDKAN06,0
1RDDKAN06,0
1RDDKAN06,0
1RDNKOL10,0
1RDNKOL10,0
1RDNKOL10,0
1RDWUDP14,0
1RDWUDP14,0
1RDWUDP14,0
1CRUPKN05,0
1CRUPKN05,0
1CRUPKN05,0
1FDBIK36,0
1FDBIK36,0
1FDBIK36,0
1FDBOM324,1
1FDBOM324,1
1FDBOM324,0
1FNJAI136,0
1FNJAI136,0
1FNJAI136,1
1FNJAI98,0
1FNJAI98,0
1FNJAI98,0
1FNKCC07,0
1FNKCC07,0
1FNKCC07,0
1CRWBBW02,0
1CRWBBW02,0
1CRWBBW02,0
1FDBST05,0
1FDBST05,0
1FDBST05,0
1FDJDP48,0
1FDJDP48,0
1FDJDP48,1
1FNANA43,0
1FNANA43,0
